id,user_id,book_id
8588,3064,19251
8589,3065,4247
8590,3065,4689
8591,3065,4206
8592,3066,2119
8593,3068,2990
8594,3068,265
8595,3068,20533
8596,3071,16135
8597,3071,16036
8598,3071,16036
8599,3071,3128
8600,3071,16200
8601,3071,16293
8602,3071,16107
8603,3071,16035
8604,3074,5420
8605,3074,9249
8606,3074,539
8607,3074,3128
8608,3074,7111
8609,3074,2586
8610,3078,7856
8611,3078,4169
8612,3078,8905
8613,3078,8910
8614,3078,6950
8615,3078,5572
8616,3078,932
8617,3078,9515
8618,3078,5417
8619,3078,5417
8620,3078,15746
8621,3078,15114
8622,3078,16470
8623,3078,1254
8624,3078,4532
8625,3078,7136
8626,3078,7136
8627,3078,7136
8628,3078,7021
8629,3078,4761
8630,3078,17975
8631,3078,18390
8632,3078,16008
8633,3078,18732
8634,3078,19009
8635,3078,19814
8636,3078,17756
8637,3078,17755
8638,3078,4463
8639,3078,22423
8640,3078,22455
8641,3078,15826
8642,3078,21395
8643,3078,5462
8644,3078,5841
8645,3078,13478
8646,3078,14268
8647,3078,14417
8648,3078,14437
8649,3078,14771
8650,3078,16813
8651,3084,23682
8652,3084,23115
8653,3084,21851
8654,3084,19822
8655,3084,23493
8656,3084,23973
8657,3084,23972
8658,3085,6893
8659,3085,7482
8660,3085,6955
8661,3085,2778
8662,3085,8189
8663,3085,6905
8664,3085,6910
8665,3085,7153
8666,3098,8761
8667,3098,8940
8668,3107,2926
8669,3107,3042
8670,3107,3368
8671,3107,3938
8672,3107,6432
8673,3107,8331
8674,3107,8741
8675,3107,8782
8676,3107,8914
8677,3107,8980
8678,3108,15651
8679,3134,7456
8680,3134,4775
8681,3142,8429
8682,3142,4711
8683,3142,4241
8684,3142,2782
8685,3142,123
8686,3142,2670
8687,3142,967
8688,3142,15692
8689,3142,15715
8690,3142,15868
8691,3142,2218
8692,3142,1089
8693,3142,2655
8694,3142,153
8695,3142,19670
8696,3142,10111
8697,3142,17742
8698,3142,8301
8699,3142,2590
8700,3142,18700
8701,3142,10024
8702,3142,10023
8703,3142,10017
8704,3142,15480
8705,3145,20559
8706,3145,20168
8707,3145,19986
8708,3145,19853
8709,3145,19848
8710,3145,9654
8711,3145,9651
8712,3145,17215
8713,3145,17764
8714,3145,4363
8715,3145,5288
8716,3145,15540
8717,3145,15541
8718,3145,21416
8719,3145,21286
8720,3145,21156
8721,3145,21156
8722,3145,20903
8723,3147,7966
8724,3149,17415
8725,3149,3380
8726,3149,8391
8727,3149,17659
8728,3149,1407
8729,3149,19713
8730,3152,8838
8731,3152,714
8732,3152,2217
8733,3152,2217
8734,3152,7652
8735,3152,9769
8736,3152,1085
8737,3152,1085
8738,3152,1085
8739,3152,17100
8740,3152,17100
8741,3152,17100
8742,3152,17085
8743,3152,8437
8744,3152,17581
8745,3152,17535
8746,3152,22900
8747,3152,2172
8748,3152,2432
8749,3152,2502
8750,3152,2507
8751,3152,2573
8752,3152,2754
8753,3152,2823
8754,3152,6257
8755,3152,15912
8756,3154,15925
8757,3154,2835
8758,3154,15293
8759,3154,15293
8760,3154,8682
8761,3154,15519
8762,3154,15953
8763,3154,15657
8764,3154,22167
8765,3154,22072
8766,3154,1144
8767,3154,14963
8768,3154,8260
8769,3154,19147
8770,3154,8524
8771,3154,20340
8772,3154,4085
8773,3154,3019
8774,3154,20174
8775,3154,19952
8776,3154,19731
8777,3154,19029
8778,3154,19255
8779,3154,9273
8780,3154,4408
8781,3154,2835
8782,3154,22373
8783,3154,9999
8784,3154,9998
8785,3154,20133
8786,3154,4539
8787,3154,2590
8788,3154,22612
8789,3154,2768
8790,3160,7278
8791,3160,5941
8792,3160,16651
8793,3165,8260
8794,3165,17295
8795,3165,16744
8796,3165,6291
8797,3165,17964
8798,3165,2351
8799,3165,19158
8800,3165,19556
8801,3165,19288
8802,3165,21
8803,3165,16160
8804,3165,16160
8805,3165,16160
8806,3165,16160
8807,3165,16160
8808,3165,18217
8809,3165,16160
8810,3165,156
8811,3165,1391
8812,3165,1596
8813,3165,1824
8814,3165,1851
8815,3165,1960
8816,3165,1971
8817,3165,2178
8818,3165,2182
8819,3165,2200
8820,3165,2348
8821,3165,8947
8822,3165,15920
8823,3165,16348
8824,3165,8275
8825,3165,14449
8826,3165,15349
8827,3165,14449
8828,3165,15349
8829,3165,14449
8830,3165,15349
8831,3165,17464
8832,3165,17348
8833,3165,8302
8834,3165,14449
8835,3165,15349
8836,3165,17464
8837,3165,17348
8838,3165,8302
8839,3165,21
8840,3165,19556
8841,3165,21
8842,3165,14609
8843,3165,18501
8844,3165,19556
8845,3165,239
8846,3165,2447
8847,3165,5316
8848,3165,7047
8849,3165,17363
8850,3165,574
8851,3165,5600
8852,3165,180
8853,3165,5714
8854,3165,2792
8855,3165,8174
8856,3165,733
8857,3165,2242
8858,3165,1044
8859,3165,18390
8860,3165,19305
8861,3165,6770
8862,3165,19173
8863,3165,18060
8864,3165,9657
8865,3165,2957
8866,3165,19153
8867,3165,19150
8868,3165,19251
8869,3165,19251
8870,3165,14461
8871,3165,14665
8872,3165,17773
8873,3165,19153
8874,3165,14818
8875,3165,2158
8876,3165,17993
8877,3165,3191
8878,3165,2158
8879,3165,14818
8880,3165,18472
8881,3165,15647
8882,3165,9846
8883,3165,19422
8884,3165,15581
8885,3165,6748
8886,3165,6817
8887,3165,17648
8888,3165,14873
8889,3165,18384
8890,3165,19431
8891,3165,17891
8892,3165,17982
8893,3165,18950
8894,3165,19781
8895,3165,19779
8896,3165,19772
8897,3165,19782
8898,3165,19776
8899,3165,646
8900,3165,3524
8901,3165,2890
8902,3165,19779
8903,3165,5406
8904,3165,2040
8905,3165,9089
8906,3165,5406
8907,3165,9088
8908,3165,280
8909,3165,323
8910,3165,17955
8911,3165,19277
8912,3165,19275
8913,3165,17956
8914,3165,9590
8915,3165,20039
8916,3165,3506
8917,3165,3567
8918,3165,5283
8919,3165,3097
8920,3165,489
8921,3165,16556
8922,3165,14679
8923,3165,14680
8924,3165,15946
8925,3165,20270
8926,3165,1229
8927,3165,1605
8928,3165,1264
8929,3165,21063
8930,3165,19893
8931,3165,876
8932,3165,9088
8933,3165,20270
8934,3165,20324
8935,3165,4179
8936,3165,3482
8937,3165,17438
8938,3165,17328
8939,3165,9171
8940,3165,17317
8941,3165,18472
8942,3165,14708
8943,3165,18473
8944,3165,15018
8945,3165,9088
8946,3165,15018
8947,3165,18472
8948,3165,18473
8949,3165,5924
8950,3165,14082
8951,3165,14476
8952,3165,15261
8953,3165,15363
8954,3165,15783
8955,3165,16251
8956,3165,515
8957,3165,15490
8958,3165,15491
8959,3165,21802
8960,3165,18059
8961,3165,18060
8962,3165,20343
8963,3165,14462
8964,3165,22234
8965,3165,8647
8966,3165,14621
8967,3165,21666
8968,3165,14621
8969,3165,254
8970,3165,288
8971,3165,5950
8972,3165,20383
8973,3165,22285
8974,3165,22284
8975,3165,22287
8976,3165,22286
8977,3165,3575
8978,3165,293
8979,3165,5654
8980,3165,22825
8981,3165,6494
8982,3165,5952
8983,3165,19592
8984,3165,352
8985,3165,19881
8986,3165,19882
8987,3165,19883
8988,3165,21311
8989,3165,21309
8990,3165,21310
8991,3165,8647
8992,3165,22761
8993,3165,23443
8994,3165,22314
8995,3165,23447
8996,3165,23652
8997,3165,22791
8998,3165,22825
8999,3165,7318
9000,3165,313
9001,3165,22232
9002,3165,23894
9003,3165,1501
9004,3165,2041
9005,3165,17716
9006,3165,17186
9007,3165,17429
9008,3165,16485
9009,3165,4962
9010,3165,16484
9011,3165,16474
9012,3165,16483
9013,3165,22431
9014,3165,23044
9015,3165,21617
9016,3165,22372
9017,3165,19204
9018,3165,5363
9019,3165,7221
9020,3165,3716
9021,3165,3715
9022,3165,16125
9023,3165,19208
9024,3165,2957
9025,3165,8846
9026,3165,8823
9027,3165,8587
9028,3165,21583
9029,3165,22294
9030,3165,19798
9031,3165,21832
9032,3165,197
9033,3165,5541
9034,3165,15607
9035,3165,15629
9036,3165,24182
9037,3165,24203
9038,3165,15580
9039,3165,23074
9040,3165,14415
9041,3165,23948
9042,3170,3390
9043,3175,3723
9044,3175,3773
9045,3175,4042
9046,3175,4070
9047,3175,4207
9048,3175,4485
9049,3175,4486
9050,3175,4713
9051,3175,4751
9052,3182,4017
9053,3184,20200
9054,3185,8102
9055,3185,7874
9056,3185,7514
9057,3185,7834
9058,3186,9675
9059,3186,15849
9060,3186,495
9061,3186,4700
9062,3186,5346
9063,3186,2377
9064,3186,604
9065,3191,4457
9066,3194,18660
9067,3194,19598
9068,3194,19640
9069,3194,9562
9070,3194,18341
9071,3195,15360
9072,3195,9398
9073,3205,3039
9074,3205,8437
9075,3205,8726
9076,3205,8300
9077,3205,14506
9078,3205,14604
9079,3205,9654
9080,3205,8844
9081,3205,5694
9082,3205,3279
9083,3205,15647
9084,3205,8725
9085,3205,15150
9086,3205,15431
9087,3205,15062
9088,3205,15327
9089,3205,2897
9090,3205,16629
9091,3205,18084
9092,3205,18086
9093,3205,18087
9094,3205,18257
9095,3205,18258
9096,3205,18193
9097,3205,18144
9098,3205,18303
9099,3205,19785
9100,3205,4220
9101,3205,18034
9102,3205,17952
9103,3207,23647
9104,3208,19407
9105,3208,20057
9106,3208,20163
9107,3208,15977
9108,3208,8489
9109,3208,21536
9110,3208,21713
9111,3208,20314
9112,3208,22332
9113,3208,19595
9114,3208,19277
9115,3208,20480
9116,3208,20184
9117,3208,21593
9118,3208,22537
9119,3213,8437
9120,3213,16031
9121,3213,16031
9122,3216,22332
9123,3216,21725
9124,3221,8759
9125,3221,4565
9126,3221,4035
9127,3221,9497
9128,3221,14519
9129,3221,15864
9130,3221,9662
9131,3221,9662
9132,3221,9611
9133,3221,9611
9134,3221,9345
9135,3221,15855
9136,3221,17407
9137,3221,18258
9138,3221,16562
9139,3221,17632
9140,3223,19754
9141,3223,19916
9142,3223,14214
9143,3223,18515
9144,3223,14201
9145,3223,14204
9146,3223,8915
9147,3223,21430
9148,3223,19182
9149,3223,19397
9150,3223,14200
9151,3223,19755
9152,3223,18518
9153,3223,22978
9154,3223,23833
9155,3223,19756
9156,3223,8934
9157,3223,19917
9158,3223,8600
9159,3223,18116
9160,3223,9593
9161,3226,19203
9162,3226,19227
9163,3226,19211
9164,3226,16035
9165,3226,19050
9166,3226,19019
9167,3226,19194
9168,3226,19025
9169,3226,19531
9170,3226,19026
9171,3226,19165
9172,3226,2788
9173,3226,5698
9174,3226,19647
9175,3226,19596
9176,3226,20514
9177,3226,21543
9178,3229,4679
9179,3239,2392
9180,3239,8172
9181,3240,6267
9182,3240,16522
9183,3240,5926
9184,3240,8500
9185,3240,19042
9186,3240,14461
9187,3240,18505
9188,3240,19044
9189,3240,19250
9190,3240,19153
9191,3240,19251
9192,3240,17773
9193,3240,15899
9194,3240,19248
9195,3240,17449
9196,3248,3666
9197,3248,3696
9198,3248,4122
9199,3248,4010
9200,3248,4118
9201,3248,3640
9202,3248,8580
9203,3248,4498
9204,3248,4731
9205,3248,3665
9206,3248,3824
9207,3248,8629
9208,3248,8490
9209,3248,4674
9210,3248,4220
9211,3248,3700
9212,3248,8694
9213,3248,8875
9214,3248,8581
9215,3248,4745
9216,3248,4436
9217,3248,4610
9218,3248,4741
9219,3248,4806
9220,3248,8693
9221,3248,3813
9222,3248,8486
9223,3248,8727
9224,3248,8725
9225,3248,8443
9226,3249,23531
9227,3249,14527
9228,3249,17487
9229,3249,22820
9230,3256,2710
9231,3258,1699
9232,3258,1896
9233,3258,1917
9234,3258,3491
9235,3258,8253
9236,3258,8554
9237,3258,13462
9238,3258,16428
9239,3258,16489
9240,3259,14441
9241,3263,2443
9242,3263,9839
9243,3270,21752
9244,3270,19637
9245,3270,22411
9246,3270,15673
9247,3270,4013
9248,3271,2868
9249,3271,2868
9250,3276,8465
9251,3276,2239
9252,3276,9645
9253,3276,9645
9254,3276,5715
9255,3276,5903
9256,3276,5918
9257,3276,5919
9258,3276,8966
9259,3276,488
9260,3276,4137
9261,3276,6544
9262,3276,9797
9263,3276,5865
9264,3276,503
9265,3276,9200
9266,3276,8966
9267,3276,14497
9268,3276,6277
9269,3276,5894
9270,3276,14247
9271,3276,5695
9272,3276,3385
9273,3276,5914
9274,3276,15680
9275,3276,16159
9276,3276,15724
9277,3276,15724
9278,3276,16048
9279,3276,16048
9280,3276,16048
9281,3276,3134
9282,3276,5914
9283,3276,3321
9284,3276,16672
9285,3276,16009
9286,3276,16007
9287,3276,16040
9288,3276,16159
9289,3276,16159
9290,3276,14247
9291,3276,6277
9292,3276,17511
9293,3276,15360
9294,3276,17951
9295,3276,18375
9296,3276,18038
9297,3276,3504
9298,3276,16036
9299,3276,19076
9300,3276,4761
9301,3276,4611
9302,3276,16332
9303,3276,16332
9304,3276,14609
9305,3276,18501
9306,3276,5914
9307,3276,6277
9308,3276,7902
9309,3276,5316
9310,3276,5849
9311,3276,14497
9312,3276,18260
9313,3276,6277
9314,3276,239
9315,3276,29
9316,3276,5316
9317,3276,781
9318,3276,5865
9319,3276,4356
9320,3276,5799
9321,3276,3255
9322,3276,17985
9323,3276,19520
9324,3276,18135
9325,3276,781
9326,3276,18390
9327,3276,16006
9328,3276,15973
9329,3276,2063
9330,3276,16448
9331,3276,20233
9332,3276,19391
9333,3276,5894
9334,3276,5380
9335,3276,14629
9336,3276,14629
9337,3276,6422
9338,3276,5316
9339,3276,15321
9340,3276,9797
9341,3276,6404
9342,3276,14371
9343,3276,5894
9344,3276,5316
9345,3276,5865
9346,3276,14247
9347,3276,727
9348,3276,5919
9349,3276,5903
9350,3276,14630
9351,3276,15321
9352,3276,7902
9353,3276,1400
9354,3276,19260
9355,3276,17822
9356,3276,19914
9357,3276,18020
9358,3276,19633
9359,3276,20057
9360,3276,18984
9361,3276,19365
9362,3276,19465
9363,3276,20325
9364,3276,15724
9365,3276,3321
9366,3276,2063
9367,3276,14371
9368,3276,17822
9369,3276,18020
9370,3276,6544
9371,3276,5894
9372,3276,6422
9373,3276,725
9374,3276,5914
9375,3276,6404
9376,3276,19633
9377,3276,19549
9378,3276,15603
9379,3276,725
9380,3276,5894
9381,3276,725
9382,3276,5894
9383,3276,14257
9384,3276,6404
9385,3276,18733
9386,3276,257
9387,3276,352
9388,3276,16504
9389,3276,725
9390,3276,7047
9391,3276,1400
9392,3276,14629
9393,3276,19317
9394,3276,19318
9395,3276,19856
9396,3276,19316
9397,3276,9569
9398,3276,21708
9399,3276,16245
9400,3276,17763
9401,3276,21631
9402,3276,19252
9403,3276,19163
9404,3276,18390
9405,3276,15433
9406,3276,15204
9407,3276,21287
9408,3276,20325
9409,3276,21754
9410,3276,15634
9411,3276,2872
9412,3276,21975
9413,3276,21590
9414,3276,21601
9415,3276,8754
9416,3276,5875
9417,3276,14724
9418,3276,4127
9419,3276,5919
9420,3276,5918
9421,3276,5903
9422,3276,725
9423,3276,5315
9424,3276,5316
9425,3276,5707
9426,3276,9797
9427,3276,1400
9428,3276,19824
9429,3276,19977
9430,3276,20341
9431,3276,21474
9432,3276,21491
9433,3276,17909
9434,3276,20225
9435,3276,20953
9436,3276,19265
9437,3276,21927
9438,3276,19703
9439,3276,19369
9440,3276,8755
9441,3276,21201
9442,3276,5894
9443,3276,5903
9444,3276,5919
9445,3276,5918
9446,3276,725
9447,3276,14629
9448,3276,5315
9449,3276,5865
9450,3276,5316
9451,3276,5380
9452,3276,6404
9453,3276,29
9454,3276,21623
9455,3276,18530
9456,3276,725
9457,3276,5316
9458,3276,5918
9459,3276,5903
9460,3276,5865
9461,3276,781
9462,3277,9533
9463,3277,15675
9464,3277,21487
9465,3277,20225
9466,3277,21708
9467,3277,21631
9468,3277,21601
9469,3277,21739
9470,3277,21008
9471,3277,21533
9472,3277,22008
9473,3277,21402
9474,3280,70
9475,3280,71
9476,3284,9452
9477,3284,9512
9478,3284,9300
9479,3284,9579
9480,3285,7271
9481,3285,7271
9482,3285,5364
9483,3285,18960
9484,3285,4242
9485,3285,20181
9486,3285,4088
9487,3285,4732
9488,3285,21059
9489,3285,19444
9490,3285,17582
9491,3285,18961
9492,3285,18403
9493,3285,4013
9494,3285,4014
9495,3285,9251
9496,3285,9308
9497,3285,17693
9498,3285,18579
9499,3285,2090
9500,3285,19724
9501,3285,14468
9502,3285,17509
9503,3285,3250
9504,3285,5266
9505,3285,4375
9506,3285,4673
9507,3285,19108
9508,3285,5267
9509,3285,21117
9510,3285,4330
9511,3285,19176
9512,3285,9257
9513,3285,9338
9514,3285,19897
9515,3285,19899
9516,3285,3830
9517,3285,4342
9518,3285,21123
9519,3285,20343
9520,3285,17938
9521,3285,17936
9522,3285,20325
9523,3285,17933
9524,3285,19893
9525,3285,19175
9526,3285,14667
9527,3285,20920
9528,3285,17513
9529,3285,18189
9530,3285,18188
9531,3285,18046
9532,3285,21220
9533,3285,4120
9534,3285,160
9535,3285,19773
9536,3285,9418
9537,3285,21432
9538,3285,21289
9539,3285,21502
9540,3285,21348
9541,3285,20110
9542,3285,21696
9543,3285,21697
9544,3285,18547
9545,3285,21572
9546,3285,2088
9547,3285,19105
9548,3285,9903
9549,3285,2518
9550,3285,14468
9551,3285,2088
9552,3285,19105
9553,3285,9903
9554,3285,2518
9555,3290,21704
9556,3290,21623
9557,3290,15314
9558,3290,21631
9559,3290,21445
9560,3290,21624
9561,3290,21739
9562,3290,2245
9563,3290,17734
9564,3290,19681
9565,3290,20394
9566,3292,898
9567,3294,4995
9568,3294,5120
9569,3294,5029
9570,3294,5042
9571,3294,5307
9572,3294,16294
9573,3294,3705
9574,3294,15821
9575,3295,2599
9576,3295,4308
9577,3295,6561
9578,3295,4370
9579,3295,14635
9580,3295,2436
9581,3295,1888
9582,3295,1699
9583,3295,8459
9584,3295,1896
9585,3295,17411
9586,3296,4050
9587,3296,18346
9588,3297,7178
9589,3297,7002
9590,3297,7218
9591,3297,7175
9592,3297,6948
9593,3297,7225
9594,3297,7192
9595,3297,7215
9596,3297,7170
9597,3300,1289
9598,3300,1293
9599,3300,1294
9600,3301,4547
9601,3301,6473
9602,3301,9681
9603,3301,636
9604,3301,8116
9605,3301,8476
9606,3301,2712
9607,3301,23162
9608,3301,23163
9609,3301,15663
9610,3301,15512
9611,3301,23811
9612,3302,3356
9613,3303,3330
9614,3303,14070
9615,3303,17158
9616,3303,2139
9617,3303,5687
9618,3303,14066
9619,3303,17133
9620,3314,5006
9621,3314,6184
9622,3314,5164
9623,3314,4847
9624,3314,7351
9625,3314,6139
9626,3314,6642
9627,3314,4961
9628,3314,7576
9629,3314,5799
9630,3315,8761
9631,3315,3072
9632,3315,6394
9633,3315,18950
9634,3315,3520
9635,3317,201
9636,3317,2558
9637,3317,3715
9638,3317,3320
9639,3317,8519
9640,3318,503
9641,3318,6528
9642,3318,2090
9643,3318,1646
9644,3318,4642
9645,3320,16501
9646,3320,16503
9647,3320,22285
9648,3322,4168
9649,3322,6365
9650,3328,6584
9651,3328,8635
9652,3328,2727
9653,3328,16345
9654,3338,5541
9655,3338,4813
9656,3338,645
9657,3341,7218
9658,3341,7218
9659,3341,5906
9660,3341,2221
9661,3341,2971
9662,3341,9333
9663,3341,10635
9664,3341,13532
9665,3341,16949
9666,3341,19100
9667,3341,21120
9668,3349,2743
9669,3349,14609
9670,3349,18501
9671,3349,16650
9672,3349,5270
9673,3349,8892
9674,3349,17167
9675,3349,15003
9676,3349,15020
9677,3349,14963
9678,3349,2797
9679,3349,16016
9680,3349,2795
9681,3349,23147
9682,3350,3842
9683,3350,8275
9684,3350,2079
9685,3350,6759
9686,3350,8355
9687,3350,6758
9688,3350,15789
9689,3352,8310
9690,3352,4641
9691,3353,17933
9692,3366,7278
9693,3366,5941
9694,3366,16651
9695,3366,2459
9696,3366,943
9697,3366,15777
9698,3373,19944
9699,3373,8478
9700,3373,8839
9701,3377,4227
9702,3377,4052
9703,3377,4265
9704,3377,8615
9705,3377,4118
9706,3377,4490
9707,3377,4122
9708,3377,6866
9709,3377,173
9710,3377,4295
9711,3377,2833
9712,3377,4658
9713,3377,4431
9714,3377,4764
9715,3377,4268
9716,3377,8600
9717,3377,5261
9718,3377,8282
9719,3384,14671
9720,3387,2570
9721,3387,4093
9722,3387,8322
9723,3388,8332
9724,3388,4465
9725,3388,8261
9726,3388,8361
9727,3388,8597
9728,3388,9247
9729,3388,5244
9730,3388,3274
9731,3388,4132
9732,3388,2089
9733,3388,3366
9734,3388,4818
9735,3392,7346
9736,3392,7956
9737,3392,7339
9738,3392,2343
9739,3392,5342
9740,3392,8771
9741,3392,8478
9742,3392,4080
9743,3392,15878
9744,3392,15878
9745,3392,22671
9746,3392,22671
9747,3393,20182
9748,3394,9658
9749,3394,16522
9750,3394,16521
9751,3394,5192
9752,3394,9661
9753,3394,9661
9754,3394,9661
9755,3395,7794
9756,3397,5173
9757,3397,4748
9758,3397,4607
9759,3397,8364
9760,3397,8257
9761,3397,8823
9762,3397,4742
9763,3397,4052
9764,3399,4980
9765,3399,5069
9766,3399,4848
9767,3399,7352
9768,3399,6139
9769,3399,533
9770,3399,7410
9771,3399,7410
9772,3399,16453
9773,3399,16453
9774,3399,6276
9775,3399,6276
9776,3399,6276
9777,3399,6266
9778,3399,6266
9779,3399,2642
9780,3401,8384
9781,3401,4926
9782,3402,4472
9783,3403,18731
9784,3403,19644
9785,3403,19647
9786,3403,19648
9787,3403,19651
9788,3403,19652
9789,3403,19809
9790,3403,20269
9791,3403,20270
9792,3403,20319
9793,3403,21375
9794,3403,21583
9795,3403,22870
9796,3403,22928
9797,3403,23885
9798,3406,2508
9799,3406,5528
9800,3406,6292
9801,3406,9799
9802,3408,8310
9803,3408,21523
9804,3408,21520
9805,3409,5106
9806,3409,3638
9807,3409,15748
9808,3409,17202
9809,3409,17202
9810,3409,14549
9811,3409,14696
9812,3409,17202
9813,3409,14549
9814,3409,14696
9815,3409,14696
9816,3409,14481
9817,3409,3692
9818,3409,8823
9819,3409,8823
9820,3409,2957
9821,3409,78
9822,3409,77
9823,3409,16024
9824,3409,14710
9825,3409,19304
9826,3409,23471
9827,3410,3882
9828,3410,9272
9829,3410,17492
9830,3410,18706
9831,3422,5677
9832,3422,5808
9833,3422,9267
9834,3422,14073
9835,3422,14986
9836,3422,16811
9837,3422,17146
9838,3422,18466
9839,3422,19017
9840,3422,19800
9841,3424,18173
9842,3424,18237
9843,3424,17974
9844,3424,21534
9845,3424,21730
9846,3428,4972
9847,3442,4194
9848,3442,14477
9849,3442,2424
9850,3442,55
9851,3442,4575
9852,3442,55
9853,3442,4575
9854,3442,19519
9855,3442,6326
9856,3443,652
9857,3443,6315
9858,3443,22138
9859,3443,22138
9860,3446,4114
9861,3446,8275
9862,3447,6580
9863,3447,4613
9864,3447,2337
9865,3447,6394
9866,3447,4427
9867,3447,6561
9868,3447,1721
9869,3447,3015
9870,3447,8747
9871,3447,499
9872,3447,2348
9873,3447,9769
9874,3447,9769
9875,3448,8129
9876,3448,5886
9877,3448,7286
9878,3448,2634
9879,3450,15721
9880,3450,15463
9881,3450,17585
9882,3450,9651
9883,3450,9652
9884,3450,17336
9885,3450,17335
9886,3452,6404
9887,3452,5567
9888,3452,5750
9889,3452,6422
9890,3452,7746
9891,3452,14366
9892,3455,4998
9893,3455,5010
9894,3455,3943
9895,3455,7569
9896,3455,6116
9897,3455,3930
9898,3455,4943
9899,3455,3932
9900,3455,3918
9901,3455,4951
9902,3455,3941
9903,3455,4995
9904,3455,4951
9905,3455,16534
9906,3455,6082
9907,3455,5161
9908,3455,5164
9909,3455,5164
9910,3455,3981
9911,3455,3981
9912,3455,3921
9913,3455,3921
9914,3455,4901
9915,3455,5170
9916,3455,16932
9917,3455,16526
9918,3455,16852
9919,3455,16852
9920,3455,16852
9921,3455,16852
9922,3455,16943
9923,3455,16943
9924,3455,16941
9925,3455,16942
9926,3455,5206
9927,3455,16548
9928,3455,16549
9929,3455,16536
9930,3455,16997
9931,3455,3968
9932,3455,3915
9933,3456,4401
9934,3456,8770
9935,3456,8362
9936,3456,4587
9937,3456,72
9938,3456,4687
9939,3456,4347
9940,3456,3766
9941,3456,156
9942,3456,2932
9943,3456,2931
9944,3456,8770
9945,3461,133
9946,3461,9769
9947,3461,14968
9948,3461,14968
9949,3461,19117
9950,3469,464
9951,3472,2138
9952,3472,2139
9953,3472,3330
9954,3472,5687
9955,3472,14066
9956,3472,14070
9957,3472,17133
9958,3472,17158
9959,3475,1191
9960,3476,3336
9961,3477,19366
9962,3477,17822
9963,3477,17824
9964,3477,17826
9965,3477,17829
9966,3477,17830
9967,3477,19086
9968,3477,18531
9969,3477,15681
9970,3477,18241
9971,3477,8261
9972,3477,19451
9973,3477,19451
9974,3477,19451
9975,3477,17974
9976,3477,18237
9977,3477,18236
9978,3477,627
9979,3482,9318
9980,3482,5307
9981,3482,8514
9982,3482,8759
9983,3482,163
9984,3482,195
9985,3482,3162
9986,3483,4926
9987,3483,5130
9988,3483,6325
9989,3483,6345
9990,3483,7349
9991,3483,6276
9992,3483,2911
9993,3483,16561
9994,3483,3381
9995,3485,7762
9996,3485,6933
9997,3485,7597
9998,3485,7507
9999,3485,7201
10000,3486,203
10001,3488,3326
10002,3488,3327
10003,3488,4039
10004,3488,2646
10005,3488,8481
10006,3488,9624
10007,3488,15554
10008,3488,15511
10009,3488,17780
10010,3488,5831
10011,3488,8309
10012,3488,2635
10013,3488,9787
10014,3488,9789
10015,3488,9791
10016,3488,6419
10017,3488,2104
10018,3488,4408
10019,3488,14745
10020,3488,15182
10021,3488,10073
10022,3488,9920
10023,3488,14474
10024,3488,15933
10025,3488,2814
10026,3488,15575
10027,3488,16102
10028,3488,4364
10029,3488,19559
10030,3488,19008
10031,3488,15307
10032,3488,4565
10033,3488,19570
10034,3488,4464
10035,3488,18622
10036,3488,18145
10037,3488,18146
10038,3488,18445
10039,3488,6413
10040,3488,5240
10041,3488,19571
10042,3488,8850
10043,3488,5228
10044,3488,5899
10045,3488,1165
10046,3488,5895
10047,3492,4831
10048,3492,137
10049,3492,18033
10050,3492,8552
10051,3492,8995
10052,3492,1271
10053,3492,15456
10054,3492,758
10055,3492,15041
10056,3492,18924
10057,3492,4313
10058,3492,1888
10059,3492,15194
10060,3492,8554
10061,3492,1699
10062,3492,4020
10063,3493,2858
10064,3495,929
10065,3496,1159
10066,3498,4160
10067,3498,2753
10068,3498,3162
10069,3498,3180
10070,3498,4771
10071,3498,4242
10072,3498,3068
10073,3498,3126
10074,3498,2833
10075,3498,4437
10076,3498,3777
10077,3498,8572
10078,3498,8571
10079,3498,3359
10080,3498,3189
10081,3498,19248
10082,3498,15899
10083,3498,17773
10084,3498,19251
10085,3498,19153
10086,3498,19250
10087,3498,19044
10088,3498,18505
10089,3498,14461
10090,3498,19042
10091,3505,1678
10092,3507,7553
10093,3509,2248
10094,3509,3359
10095,3511,8551
10096,3511,3182
10097,3518,8587
10098,3518,8274
10099,3518,4399
10100,3518,4287
10101,3518,4661
10102,3518,8711
10103,3518,8738
10104,3518,8608
10105,3518,8697
10106,3518,2134
10107,3518,8736
10108,3518,6587
10109,3518,3353
10110,3518,2876
10111,3518,15463
10112,3518,8364
10113,3518,9619
10114,3518,8790
10115,3518,18045
10116,3518,18053
10117,3518,8761
10118,3518,18049
10119,3518,18052
10120,3518,18048
10121,3518,18967
10122,3518,18968
10123,3518,19474
10124,3518,8315
10125,3518,18193
10126,3518,19486
10127,3518,19484
10128,3518,19357
10129,3518,18728
10130,3518,17497
10131,3518,2556
10132,3518,19318
10133,3518,19316
10134,3518,9497
10135,3518,18313
10136,3518,18272
10137,3518,9391
10138,3518,9135
10139,3518,19582
10140,3518,15386
10141,3518,9540
10142,3518,19917
10143,3518,19916
10144,3518,6543
10145,3518,2894
10146,3518,17892
10147,3518,17893
10148,3518,19930
10149,3518,19850
